urls,channel_name,author,text,time,votes,sentiment,polarity,photo
https://youtu.be/wuAjzLtvWrE,nonamarten,SIKUNING,"Kak kalo ada gigi yang bolong gmntuh? Kira"" disuruh tambal dulu tidakyah",7 bulan yang lalu,0,negative,99.96%,https://yt3.ggpht.com/ytc/AMLnZu_qT_vdKNl-lj27ICyaV2jYJn6Iy2X_PGJj3Dgv=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/wuAjzLtvWrE,nonamarten,Agus Candra winata,"Dok,untuk gigi tonggos kedepan berapa lama😓",7 bulan yang lalu,0,neutral,99.92%,https://yt3.ggpht.com/ytc/AMLnZu-UZrVbBO4eXaypLGEZaVz7PTlGOpivxqopsA=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/wuAjzLtvWrE,nonamarten,FINNER.B,Gua mau masang behel cmn buat rapihin gigi,8 bulan yang lalu,0,positive,99.98%,https://yt3.ggpht.com/iOEUCQmwtp26a1dRU51NH9I16zwctV0E5e2lGHF9vIsYtk2lAEKnS1enHI54yaSIetDcbg8B=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/wuAjzLtvWrE,nonamarten,Vira M Kurniati,Enak banget dengar penjelasan drg nya,8 bulan yang lalu,2,positive,99.92%,https://yt3.ggpht.com/ytc/AMLnZu-_Yv5MUnnw6CqSfM-mS-3ftoR2HgQnHwYoa95UUw=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/wuAjzLtvWrE,nonamarten,Lestari siti hidayah,Yang metal 5-7 juta🤭,9 bulan yang lalu,0,positive,99.98%,https://yt3.ggpht.com/ytc/AMLnZu-r84rr51LML4LV3_yglUqhGg2Lr-HZysDFJ-bSuQ=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/wuAjzLtvWrE,nonamarten,Aayati Nk.,Salken ka.. mau nanya kaka pake bracket china to Amerika ya... perbedaannya apa ya..?🙂,9 bulan yang lalu,0,positive,52.72%,https://yt3.ggpht.com/ytc/AMLnZu-wmkr7hh1KC0w0rhVyqUjh8ykrr0r6GzMCiBOvzwR1lwl9ofNn4KG8syS3nFBk=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/wuAjzLtvWrE,nonamarten,Anissf 469,Kak Kalo gigi aku Gigi atas Yang pinggir ujung nya ada Karang gigi gimana Ya kak bisa ga? soalnya yang aku banyk gihi krangnya,9 bulan yang lalu,0,negative,99.94%,https://yt3.ggpht.com/ytc/AMLnZu-WVBMFxNqRG1pQyMxZoU9w3XL0cjIsbJ6ORw=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/wuAjzLtvWrE,nonamarten,Ratno Ali,Lokasi di mana dok dan berapa harga pasang behel dok,9 bulan yang lalu,0,positive,99.98%,https://yt3.ggpht.com/ytc/AMLnZu9NRPD-cWbT469b4OcMtAAG7fHghqKrX7YVjQlL=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/wuAjzLtvWrE,nonamarten,Arif Wahyudin,Innalillahiwainnaillaihirojiun,10 bulan yang lalu,0,neutral,99.97%,https://yt3.ggpht.com/ytc/AMLnZu-aUE_jQWz5G5MBwK2frpip0W9CgBI_3cpn7cEB=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/wuAjzLtvWrE,nonamarten,Rusdaya Animal Lovers,"kak cabut ggi nya sakit gakk,,Aku katanya harus 4 yg di cabutt tapi masiii ragu2",10 bulan yang lalu,0,negative,99.96%,https://yt3.ggpht.com/ZEYStW8IQy808K_DXK6B_s5hqqNFiUYYAKYza6_LI65d_pjeumbCb9T5x-0pE0fjcaDBaC_OeN8=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/wuAjzLtvWrE,nonamarten,Pai,"Wow setelah saya melihat video ini, dompet saya meronta ronta",10 bulan yang lalu,0,neutral,50.89%,https://yt3.ggpht.com/xIj8lq7JHD4679eeduwbLQOUpGK0vsMtC4_HXIOD60ngcDOGTRcw2-ukD2CX8uIDVZLbrN0CxA=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/wuAjzLtvWrE,nonamarten,Noor Affni Setyaningrum,Itu behel nya jenis apa kak,10 bulan yang lalu,0,neutral,99.93%,https://yt3.ggpht.com/ytc/AMLnZu-_mauZhrwln47JjZhktAo5lirg0MAFIPDGx9hi=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/wuAjzLtvWrE,nonamarten,Shabrina Zahra,Di suruh ortu pasang behel tapi aku belum ada keberanian 😭👍🏻,11 bulan yang lalu,6,neutral,61.28%,https://yt3.ggpht.com/uCR-x4CvUn_siwSdwqhlXcfGVjXs0VWEnTPOAmemX0s0hGnBj3U9Xlk8HH8gRznHAwVKQzaF0w=s176-c-k-c0x00ffffff-no-rj
